Resource,region,technology,cluster,R_ID,Zone,Num_VRE_Bins,THERM,VRE,MUST_RUN,STOR,FLEX,HYDRO,LDS,CapRes_1,CapRes_2,Min_Share,Max_Share,Existing_Cap_MWh,Existing_Cap_MW,Existing_Charge_Cap_MW,num_units,unmodified_existing_cap_mw,New_Build,Cap_Size,Min_Cap_MW,Max_Cap_MW,Max_Cap_MWh,Min_Cap_MWh,Max_Charge_Cap_MW,Min_Charge_Cap_MW,Min_Share_percent,Max_Share_percent,capex_mw,Inv_Cost_per_MWyr,Fixed_OM_Cost_per_MWyr,capex_mwh,Inv_Cost_per_MWhyr,Fixed_OM_Cost_per_MWhyr,Var_OM_Cost_per_MWh,Var_OM_Cost_per_MWh_In,Inv_Cost_Charge_per_MWyr,Fixed_OM_Cost_Charge_per_MWyr,Start_Cost_per_MW,Start_Fuel_MMBTU_per_MW,Heat_Rate_MMBTU_per_MWh,heat_rate_mmbtu_mwh_iqr,heat_rate_mmbtu_mwh_std,Fuel,Min_Power,Self_Disch,Eff_Up,Eff_Down,Hydro_Energy_to_Power_Ratio,Min_Duration,Max_Duration,Reg_Max,Rsv_Max,Reg_Cost,Rsv_Cost,Max_Flexible_Demand_Delay,Max_Flexible_Demand_Advance,Flexible_Demand_Energy_Eff,CO2_Capture_Rate,CO2_Capture_Cost_per_Metric_Ton,co2_pipeline_annuity_mw,co2_pipeline_capex_mw,storage_cost_tonne,tonne_co2_captured_mwh,co2_cost_mwh,Ramp_Up_Percentage,Ramp_Dn_Percentage,Up_Time,Down_Time,spur_miles,spur_capex,offshore_spur_miles,offshore_spur_capex,tx_miles,tx_capex,interconnect_annuity,interconnect_capex_mw,regional_cost_multiplier,cap_recovery_years,wacc_real,variable_CF,RETRO,Num_RETRO_Sources,Retro1_Source,Retro1_Efficiency,Retro1_Inv_Cost_per_MWyr,Retro2_Source,Retro2_Efficiency,Retro2_Inv_Cost_per_MWyr,CapRes_3,CapRes_4,CapRes_5,CapRes_6,CapRes_7,CapRes_8,CapRes_9,CapRes_10,ESR_1,ESR_2,ESR_3,ESR_4,ESR_5,ESR_6,ESR_7,ESR_8,ESR_9,ESR_10,ESR_11,ESR_12,ESR_13,ESR_14,ESR_15,ESR_16,MinCapTag_1,MinCapTag_2,MinCapTag_3,MinCapTag_4,MinCapTag_5,Retro3_Source,Retro3_Efficiency,gen_is_variable,Retro3_Inv_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWyr,original_Fixed_OM_Cost_per_MWhyr
ISNE_landbasedwind_class3_moderate_8,ISNE,LandbasedWind_Class3_Moderate_,8,657,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,4844.5,0.0,0.0,0.0,-1,1.0,0,4844.5,-1.0,0,0,0,0.0,0.0,783853.804,120159,153850,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,55599.002,1087096.821,1.266,30.0,0.05,0.4378462433815002,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_9,ISNE,LandbasedWind_Class3_Moderate_,9,658,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2068.6,0.0,0.0,0.0,-1,1.0,0,2068.6,-1.0,0,0,0,0.0,0.0,783853.804,111230,144921,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,46670.474,912526.739,1.266,30.0,0.05,0.4137817919254303,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_10,ISNE,LandbasedWind_Class3_Moderate_,10,659,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,2991.7,-1.0,0,0,0,0.0,0.0,783853.804,136555,170246,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,71995.648,1407689.835,1.266,30.0,0.05,0.4724088311195373,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_11,ISNE,LandbasedWind_Class3_Moderate_,11,660,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,98.8,-1.0,0,0,0,0.0,0.0,783853.804,89673,123364,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,25113.296,491031.207,1.266,30.0,0.05,0.3746606111526489,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_12,ISNE,LandbasedWind_Class3_Moderate_,12,661,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,5452.8,-1.0,0,0,0,0.0,0.0,783853.804,135003,168694,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,70443.675,1377344.893,1.266,30.0,0.05,0.4451167285442352,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_13,ISNE,LandbasedWind_Class3_Moderate_,13,662,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,316.96,0.0,0.0,0.0,-1,1.0,0,2167.7,-1.0,0,0,0,0.0,0.0,783853.804,112624,146315,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,48064.118,939775.843,1.266,30.0,0.05,0.3950825035572052,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_14,ISNE,LandbasedWind_Class3_Moderate_,14,663,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,73.4,0.0,0.0,0.0,-1,1.0,0,73.4,-1.0,0,0,0,0.0,0.0,783853.804,87817,121508,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,23257.53,454750.204,1.266,30.0,0.05,0.3492427170276642,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_15,ISNE,LandbasedWind_Class3_Moderate_,15,664,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,2280.7,-1.0,0,0,0,0.0,0.0,783853.804,120913,154604,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,56353.526,1101850.285,1.266,30.0,0.05,0.4154514670372009,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_16,ISNE,LandbasedWind_Class3_Moderate_,16,665,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,4570.9,-1.0,0,0,0,0.0,0.0,783853.804,135370,169061,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,70810.244,1384512.272,1.266,30.0,0.05,0.4179205596446991,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_17,ISNE,LandbasedWind_Class3_Moderate_,17,666,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,1612.2,-1.0,0,0,0,0.0,0.0,783853.804,112319,146010,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,47759.728,933825.541,1.266,30.0,0.05,0.3635748624801636,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_18,ISNE,LandbasedWind_Class3_Moderate_,18,667,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,3712.0,-1.0,0,0,0,0.0,0.0,783853.804,118688,152379,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,54128.701,1058350.954,1.266,30.0,0.05,0.3836556375026703,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_19,ISNE,LandbasedWind_Class3_Moderate_,19,668,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,136.9,0.0,0.0,0.0,-1,1.0,0,136.9,-1.0,0,0,0,0.0,0.0,783853.804,89882,123573,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,25322.773,495125.135,1.266,30.0,0.05,0.3285983502864837,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_20,ISNE,LandbasedWind_Class3_Moderate_,20,669,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,3995.0,-1.0,0,0,0,0.0,0.0,783853.804,120995,154686,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,56435.808,1103461.38,1.266,30.0,0.05,0.3412049114704132,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_21,ISNE,LandbasedWind_Class3_Moderate_,21,670,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,2288.4,-1.0,0,0,0,0.0,0.0,783853.804,113576,147267,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,49016.703,958402.917,1.266,30.0,0.05,0.3015232384204864,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_22,ISNE,LandbasedWind_Class3_Moderate_,22,671,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,3317.9,-1.0,0,0,0,0.0,0.0,783853.804,135622,169313,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,71062.696,1389449.037,1.266,30.0,0.05,0.3801008462905884,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_landbasedwind_class3_moderate_23,ISNE,LandbasedWind_Class3_Moderate_,23,672,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,335.3,-1.0,0,0,0,0.0,0.0,783853.804,105793,139484,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,41233.453,806224.972,1.266,30.0,0.05,0.2722645699977875,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,33691,0
ISNE_utilitypv_class1_moderate_0,ISNE,UtilityPV_Class1_Moderate_,0,673,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,5454.0,0.0,0.0,0.0,-1,1.0,0,5454.0,-1.0,0,0,0,0.0,0.0,633394.853,45322,58767,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,3407.945,66633.59,1.017,30.0,0.05,0.2454521656036377,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_1,ISNE,UtilityPV_Class1_Moderate_,1,674,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,8056.2,0.0,0.0,0.0,-1,1.0,0,8056.2,-1.0,0,0,0,0.0,0.0,633394.853,46585,60030,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,4670.304,91315.759,1.017,30.0,0.05,0.2478757202625274,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_2,ISNE,UtilityPV_Class1_Moderate_,2,675,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,11322.8,0.0,0.0,0.0,-1,1.0,0,11322.8,-1.0,0,0,0,0.0,0.0,633394.853,54102,67547,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,12187.184,238289.13,1.017,30.0,0.05,0.2479300647974014,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_3,ISNE,UtilityPV_Class1_Moderate_,3,676,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,2186.87,0.0,0.0,0.0,-1,1.0,0,2186.9,-1.0,0,0,0,0.0,0.0,633394.853,52246,65691,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,10331.446,202004.816,1.017,30.0,0.05,0.2457820773124694,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_4,ISNE,UtilityPV_Class1_Moderate_,4,677,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,6288.38,0.0,0.0,0.0,-1,1.0,0,10772.1,-1.0,0,0,0,0.0,0.0,633394.853,60633,74078,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,18718.732,365998.67,1.017,30.0,0.05,0.2474647015333175,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_5,ISNE,UtilityPV_Class1_Moderate_,5,678,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,2803.7,-1.0,0,0,0,0.0,0.0,633394.853,61279,74724,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,19364.414,378621.256,1.017,30.0,0.05,0.2451590746641159,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_6,ISNE,UtilityPV_Class1_Moderate_,6,679,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,10112.4,-1.0,0,0,0,0.0,0.0,633394.853,65124,78569,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,23209.468,453811.67,1.017,30.0,0.05,0.2479410916566848,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_7,ISNE,UtilityPV_Class1_Moderate_,7,680,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,3346.0,-1.0,0,0,0,0.0,0.0,633394.853,64248,77693,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,22333.522,436675.471,1.017,30.0,0.05,0.2448003143072128,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_8,ISNE,UtilityPV_Class1_Moderate_,8,681,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,8481.1,-1.0,0,0,0,0.0,0.0,633394.853,67704,81149,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,25789.991,504265.068,1.017,30.0,0.05,0.2475735247135162,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_utilitypv_class1_moderate_9,ISNE,UtilityPV_Class1_Moderate_,9,682,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,5013.5,-1.0,0,0,0,0.0,0.0,633394.853,66778,80223,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,24863.107,486143.797,1.017,30.0,0.05,0.2446392178535461,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,13445,0
ISNE_offshorewind_class3_moderate_fixed_1_1,ISNE,OffShoreWind_Class3_Moderate_fixed_1,1,683,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,3746.1,0.0,0.0,0.0,-1,1.0,0,3746.1,-1.0,0,0,0,0.0,0.0,2300222.469,203698,275096,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,54066.381,1057128.848,1.0,30.0,0.05,0.4872497022151947,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,71398,0
ISNE_offshorewind_class3_moderate_fixed_1_2,ISNE,OffShoreWind_Class3_Moderate_fixed_1,2,684,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,3599.68,0.0,0.0,0.0,-1,1.0,0,3599.7,-1.0,0,0,0,0.0,0.0,2300222.469,209774,281172,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,60142.767,1175936.921,1.0,30.0,0.05,0.4883724153041839,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,71398,0
ISNE_offshorewind_class3_moderate_fixed_1_3,ISNE,OffShoreWind_Class3_Moderate_fixed_1,3,685,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,3670.17,0.0,0.0,0.0,-1,1.0,0,3670.2,-1.0,0,0,0,0.0,0.0,2300222.469,212055,283453,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,62423.015,1220521.309,1.0,30.0,0.05,0.4890340268611908,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,71398,0
ISNE_offshorewind_class12_moderate_floating_1_1,ISNE,OffShoreWind_Class12_Moderate_floating_1,1,686,5,1,0,1,0,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,-1,1.0,0,6505.1,-1.0,0,0,0,0.0,0.0,3685653.853,306213,369400,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,0.0,0.0,None,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0.0,0.0,0,0,0,0,66456.162,1299379.106,1.0,30.0,0.05,0.4843885600566864,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,63187,0
