Region,Resource,Zone,Cluster,R_ID,SubsidyRevenue
MISW,MISW_utilitypv_class1_moderate_7,9,7,835,0.0
MISW,MISW_utilitypv_class1_moderate_8,9,8,836,0.0
MISW,MISW_utilitypv_class1_moderate_9,9,9,837,0.0
NWPP,NWPP_naturalgas_ccccsavgcf_conservative_0,10,0,838,0.0
NWPP,NWPP_naturalgas_ccavgcf_moderate_0,10,0,839,0.0
NWPP,NWPP_naturalgas_ctavgcf_moderate_0,10,0,840,0.0
NWPP,NWPP_battery_moderate_0,10,0,841,0.0
NWPP,NWPP_nuclear_nuclear_moderate_0,10,0,842,0.0
NWPP,NWPP_hydrogen_ctavgcf_moderate_0,10,0,843,0.0
NWPP,NWPP_hydrogen_ccavgcf_moderate_0,10,0,844,0.0
NWPP,NWPP_landbasedwind_class3_moderate_0,10,0,845,0.0
NWPP,NWPP_landbasedwind_class3_moderate_1,10,1,846,0.0
NWPP,NWPP_landbasedwind_class3_moderate_2,10,2,847,0.0
NWPP,NWPP_landbasedwind_class3_moderate_3,10,3,848,0.0
NWPP,NWPP_landbasedwind_class3_moderate_4,10,4,849,0.0
NWPP,NWPP_landbasedwind_class3_moderate_5,10,5,850,0.0
NWPP,NWPP_landbasedwind_class3_moderate_6,10,6,851,0.0
NWPP,NWPP_landbasedwind_class3_moderate_7,10,7,852,0.0
NWPP,NWPP_landbasedwind_class3_moderate_8,10,8,853,0.0
NWPP,NWPP_landbasedwind_class3_moderate_9,10,9,854,0.0
NWPP,NWPP_landbasedwind_class3_moderate_10,10,10,855,0.0
NWPP,NWPP_landbasedwind_class3_moderate_11,10,11,856,0.0
NWPP,NWPP_landbasedwind_class3_moderate_12,10,12,857,0.0
NWPP,NWPP_landbasedwind_class3_moderate_13,10,13,858,0.0
NWPP,NWPP_landbasedwind_class3_moderate_14,10,14,859,0.0
NWPP,NWPP_landbasedwind_class3_moderate_15,10,15,860,0.0
NWPP,NWPP_landbasedwind_class3_moderate_16,10,16,861,0.0
NWPP,NWPP_landbasedwind_class3_moderate_17,10,17,862,0.0
NWPP,NWPP_landbasedwind_class3_moderate_18,10,18,863,0.0
NWPP,NWPP_landbasedwind_class3_moderate_19,10,19,864,0.0
NWPP,NWPP_landbasedwind_class3_moderate_20,10,20,865,0.0
NWPP,NWPP_landbasedwind_class3_moderate_21,10,21,866,0.0
NWPP,NWPP_landbasedwind_class3_moderate_22,10,22,867,0.0
NWPP,NWPP_landbasedwind_class3_moderate_23,10,23,868,0.0
NWPP,NWPP_utilitypv_class1_moderate_0,10,0,869,0.0
NWPP,NWPP_utilitypv_class1_moderate_1,10,1,870,0.0
NWPP,NWPP_utilitypv_class1_moderate_2,10,2,871,0.0
NWPP,NWPP_utilitypv_class1_moderate_3,10,3,872,0.0
NWPP,NWPP_utilitypv_class1_moderate_4,10,4,873,0.0
NWPP,NWPP_utilitypv_class1_moderate_5,10,5,874,0.0
NWPP,NWPP_utilitypv_class1_moderate_6,10,6,875,0.0
NWPP,NWPP_utilitypv_class1_moderate_7,10,7,876,0.0
NWPP,NWPP_utilitypv_class1_moderate_8,10,8,877,0.0
NWPP,NWPP_utilitypv_class1_moderate_9,10,9,878,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_1_1,10,1,879,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_1_2,10,2,880,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_1_3,10,3,881,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_0_1,10,1,882,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_0_2,10,2,883,0.0
NWPP,NWPP_offshorewind_class12_moderate_floating_0_3,10,3,884,0.0
NYCW,NYCW_naturalgas_ccavgcf_moderate_0,11,0,885,0.0
NYCW,NYCW_naturalgas_ctavgcf_moderate_0,11,0,886,0.0
NYCW,NYCW_battery_moderate_0,11,0,887,0.0
NYCW,NYCW_nuclear_nuclear_moderate_0,11,0,888,0.0
NYCW,NYCW_hydrogen_ctavgcf_moderate_0,11,0,889,0.0
NYCW,NYCW_hydrogen_ccavgcf_moderate_0,11,0,890,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_1_1,11,1,891,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_1_2,11,2,892,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_1_3,11,3,893,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_1_1,11,1,894,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_1_2,11,2,895,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_1_3,11,3,896,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_0_1,11,1,897,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_0_2,11,2,898,0.0
NYCW,NYCW_offshorewind_class3_moderate_fixed_0_3,11,3,899,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_0_1,11,1,900,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_0_2,11,2,901,0.0
NYCW,NYCW_offshorewind_class12_moderate_floating_0_3,11,3,902,0.0
NYUP,NYUP_naturalgas_ccavgcf_moderate_0,12,0,903,0.0
NYUP,NYUP_naturalgas_ctavgcf_moderate_0,12,0,904,0.0
NYUP,NYUP_battery_moderate_0,12,0,905,0.0
NYUP,NYUP_nuclear_nuclear_moderate_0,12,0,906,0.0
NYUP,NYUP_hydrogen_ctavgcf_moderate_0,12,0,907,0.0
NYUP,NYUP_hydrogen_ccavgcf_moderate_0,12,0,908,0.0
NYUP,NYUP_landbasedwind_class3_moderate_0,12,0,909,0.0
NYUP,NYUP_landbasedwind_class3_moderate_1,12,1,910,0.0
NYUP,NYUP_landbasedwind_class3_moderate_2,12,2,911,0.0
NYUP,NYUP_landbasedwind_class3_moderate_3,12,3,912,0.0
NYUP,NYUP_landbasedwind_class3_moderate_4,12,4,913,0.0
NYUP,NYUP_landbasedwind_class3_moderate_5,12,5,914,0.0
NYUP,NYUP_landbasedwind_class3_moderate_6,12,6,915,0.0
NYUP,NYUP_landbasedwind_class3_moderate_7,12,7,916,0.0
NYUP,NYUP_landbasedwind_class3_moderate_8,12,8,917,0.0
NYUP,NYUP_landbasedwind_class3_moderate_9,12,9,918,0.0
NYUP,NYUP_landbasedwind_class3_moderate_10,12,10,919,0.0
NYUP,NYUP_landbasedwind_class3_moderate_11,12,11,920,0.0
NYUP,NYUP_landbasedwind_class3_moderate_12,12,12,921,0.0
NYUP,NYUP_landbasedwind_class3_moderate_13,12,13,922,0.0
NYUP,NYUP_landbasedwind_class3_moderate_14,12,14,923,0.0
NYUP,NYUP_landbasedwind_class3_moderate_15,12,15,924,0.0
NYUP,NYUP_landbasedwind_class3_moderate_16,12,16,925,0.0
NYUP,NYUP_landbasedwind_class3_moderate_17,12,17,926,0.0
NYUP,NYUP_landbasedwind_class3_moderate_18,12,18,927,0.0
NYUP,NYUP_landbasedwind_class3_moderate_19,12,19,928,0.0
NYUP,NYUP_landbasedwind_class3_moderate_20,12,20,929,0.0
NYUP,NYUP_landbasedwind_class3_moderate_21,12,21,930,0.0
NYUP,NYUP_landbasedwind_class3_moderate_22,12,22,931,0.0
NYUP,NYUP_landbasedwind_class3_moderate_23,12,23,932,0.0
NYUP,NYUP_utilitypv_class1_moderate_0,12,0,933,0.0
NYUP,NYUP_utilitypv_class1_moderate_1,12,1,934,0.0
NYUP,NYUP_utilitypv_class1_moderate_2,12,2,935,0.0
NYUP,NYUP_utilitypv_class1_moderate_3,12,3,936,0.0
NYUP,NYUP_utilitypv_class1_moderate_4,12,4,937,0.0
NYUP,NYUP_utilitypv_class1_moderate_5,12,5,938,0.0
NYUP,NYUP_utilitypv_class1_moderate_6,12,6,939,0.0
NYUP,NYUP_utilitypv_class1_moderate_7,12,7,940,0.0
NYUP,NYUP_utilitypv_class1_moderate_8,12,8,941,0.0
NYUP,NYUP_utilitypv_class1_moderate_9,12,9,942,0.0
PJMC,PJMC_naturalgas_ccccsavgcf_conservative_0,13,0,943,0.0
PJMC,PJMC_naturalgas_ccavgcf_moderate_0,13,0,944,0.0
PJMC,PJMC_naturalgas_ctavgcf_moderate_0,13,0,945,0.0
PJMC,PJMC_battery_moderate_0,13,0,946,0.0
PJMC,PJMC_nuclear_nuclear_moderate_0,13,0,947,0.0
PJMC,PJMC_hydrogen_ctavgcf_moderate_0,13,0,948,0.0
PJMC,PJMC_hydrogen_ccavgcf_moderate_0,13,0,949,0.0
PJMC,PJMC_utilitypv_class1_moderate_0,13,0,950,0.0
PJMC,PJMC_utilitypv_class1_moderate_1,13,1,951,0.0
PJMC,PJMC_utilitypv_class1_moderate_2,13,2,952,0.0
PJMC,PJMC_utilitypv_class1_moderate_3,13,3,953,0.0
PJMC,PJMC_utilitypv_class1_moderate_4,13,4,954,0.0
PJMC,PJMC_utilitypv_class1_moderate_5,13,5,955,0.0
PJMC,PJMC_utilitypv_class1_moderate_6,13,6,956,0.0
PJMC,PJMC_utilitypv_class1_moderate_7,13,7,957,0.0
PJMC,PJMC_utilitypv_class1_moderate_8,13,8,958,0.0
PJMC,PJMC_utilitypv_class1_moderate_9,13,9,959,0.0
PJMC,PJMC_landbasedwind_class3_moderate_0,13,0,960,0.0
PJMC,PJMC_landbasedwind_class3_moderate_1,13,1,961,0.0
PJMC,PJMC_landbasedwind_class3_moderate_2,13,2,962,0.0
PJMC,PJMC_landbasedwind_class3_moderate_3,13,3,963,0.0
PJMC,PJMC_landbasedwind_class3_moderate_4,13,4,964,0.0
PJMC,PJMC_landbasedwind_class3_moderate_5,13,5,965,0.0
PJMC,PJMC_landbasedwind_class3_moderate_6,13,6,966,0.0
PJMC,PJMC_landbasedwind_class3_moderate_7,13,7,967,0.0
PJMC,PJMC_landbasedwind_class3_moderate_8,13,8,968,0.0
PJMC,PJMC_landbasedwind_class3_moderate_9,13,9,969,0.0
PJMC,PJMC_landbasedwind_class3_moderate_10,13,10,970,0.0
PJMC,PJMC_landbasedwind_class3_moderate_11,13,11,971,0.0
PJMC,PJMC_landbasedwind_class3_moderate_12,13,12,972,0.0
PJMC,PJMC_landbasedwind_class3_moderate_13,13,13,973,0.0
PJMC,PJMC_landbasedwind_class3_moderate_14,13,14,974,0.0
PJMC,PJMC_landbasedwind_class3_moderate_15,13,15,975,0.0
PJMC,PJMC_landbasedwind_class3_moderate_16,13,16,976,0.0
PJMC,PJMC_landbasedwind_class3_moderate_17,13,17,977,0.0
PJMC,PJMC_landbasedwind_class3_moderate_18,13,18,978,0.0
PJMC,PJMC_landbasedwind_class3_moderate_19,13,19,979,0.0
PJMC,PJMC_landbasedwind_class3_moderate_20,13,20,980,0.0
PJMC,PJMC_landbasedwind_class3_moderate_21,13,21,981,0.0
PJMC,PJMC_landbasedwind_class3_moderate_22,13,22,982,0.0
PJMC,PJMC_landbasedwind_class3_moderate_23,13,23,983,0.0
PJMD,PJMD_naturalgas_ccavgcf_moderate_0,14,0,984,0.0
PJMD,PJMD_naturalgas_ctavgcf_moderate_0,14,0,985,0.0
PJMD,PJMD_battery_moderate_0,14,0,986,0.0
PJMD,PJMD_nuclear_nuclear_moderate_0,14,0,987,0.0
PJMD,PJMD_hydrogen_ctavgcf_moderate_0,14,0,988,0.0
PJMD,PJMD_hydrogen_ccavgcf_moderate_0,14,0,989,0.0
PJMD,PJMD_landbasedwind_class3_moderate_0,14,0,990,0.0
PJMD,PJMD_landbasedwind_class3_moderate_1,14,1,991,0.0
PJMD,PJMD_landbasedwind_class3_moderate_2,14,2,992,0.0
PJMD,PJMD_landbasedwind_class3_moderate_3,14,3,993,0.0
PJMD,PJMD_landbasedwind_class3_moderate_4,14,4,994,0.0
PJMD,PJMD_landbasedwind_class3_moderate_5,14,5,995,0.0
PJMD,PJMD_landbasedwind_class3_moderate_6,14,6,996,0.0
PJMD,PJMD_landbasedwind_class3_moderate_7,14,7,997,0.0
PJMD,PJMD_landbasedwind_class3_moderate_8,14,8,998,0.0
PJMD,PJMD_landbasedwind_class3_moderate_9,14,9,999,0.0
PJMD,PJMD_landbasedwind_class3_moderate_10,14,10,1000,0.0
PJMD,PJMD_landbasedwind_class3_moderate_11,14,11,1001,0.0
PJMD,PJMD_landbasedwind_class3_moderate_12,14,12,1002,0.0
PJMD,PJMD_landbasedwind_class3_moderate_13,14,13,1003,0.0
PJMD,PJMD_landbasedwind_class3_moderate_14,14,14,1004,0.0
PJMD,PJMD_landbasedwind_class3_moderate_15,14,15,1005,0.0
PJMD,PJMD_landbasedwind_class3_moderate_16,14,16,1006,0.0
PJMD,PJMD_landbasedwind_class3_moderate_17,14,17,1007,0.0
PJMD,PJMD_landbasedwind_class3_moderate_18,14,18,1008,0.0
PJMD,PJMD_landbasedwind_class3_moderate_19,14,19,1009,0.0
PJMD,PJMD_landbasedwind_class3_moderate_20,14,20,1010,0.0
PJMD,PJMD_landbasedwind_class3_moderate_21,14,21,1011,0.0
PJMD,PJMD_landbasedwind_class3_moderate_22,14,22,1012,0.0
PJMD,PJMD_landbasedwind_class3_moderate_23,14,23,1013,0.0
PJMD,PJMD_utilitypv_class1_moderate_0,14,0,1014,0.0
PJMD,PJMD_utilitypv_class1_moderate_1,14,1,1015,0.0
PJMD,PJMD_utilitypv_class1_moderate_2,14,2,1016,0.0
PJMD,PJMD_utilitypv_class1_moderate_3,14,3,1017,0.0
PJMD,PJMD_utilitypv_class1_moderate_4,14,4,1018,0.0
PJMD,PJMD_utilitypv_class1_moderate_5,14,5,1019,0.0
PJMD,PJMD_utilitypv_class1_moderate_6,14,6,1020,0.0
PJMD,PJMD_utilitypv_class1_moderate_7,14,7,1021,0.0
PJMD,PJMD_utilitypv_class1_moderate_8,14,8,1022,0.0
PJMD,PJMD_utilitypv_class1_moderate_9,14,9,1023,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_1,14,1,1024,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_2,14,2,1025,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_1_3,14,3,1026,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_1,14,1,1027,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_2,14,2,1028,0.0
PJMD,PJMD_offshorewind_class3_moderate_fixed_0_3,14,3,1029,0.0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_1,14,1,1030,0.0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_2,14,2,1031,0.0
PJMD,PJMD_offshorewind_class12_moderate_floating_0_3,14,3,1032,0.0
PJME,PJME_naturalgas_ccavgcf_moderate_0,15,0,1033,0.0
PJME,PJME_naturalgas_ctavgcf_moderate_0,15,0,1034,0.0
PJME,PJME_battery_moderate_0,15,0,1035,0.0
PJME,PJME_nuclear_nuclear_moderate_0,15,0,1036,0.0
PJME,PJME_hydrogen_ctavgcf_moderate_0,15,0,1037,0.0
PJME,PJME_hydrogen_ccavgcf_moderate_0,15,0,1038,0.0
PJME,PJME_landbasedwind_class3_moderate_0,15,0,1039,0.0
PJME,PJME_landbasedwind_class3_moderate_1,15,1,1040,0.0
PJME,PJME_landbasedwind_class3_moderate_2,15,2,1041,0.0
PJME,PJME_landbasedwind_class3_moderate_3,15,3,1042,0.0
PJME,PJME_landbasedwind_class3_moderate_4,15,4,1043,0.0
PJME,PJME_landbasedwind_class3_moderate_5,15,5,1044,0.0
PJME,PJME_utilitypv_class1_moderate_0,15,0,1045,0.0
PJME,PJME_utilitypv_class1_moderate_1,15,1,1046,0.0
PJME,PJME_utilitypv_class1_moderate_2,15,2,1047,0.0
PJME,PJME_utilitypv_class1_moderate_3,15,3,1048,0.0
PJME,PJME_utilitypv_class1_moderate_4,15,4,1049,0.0
PJME,PJME_utilitypv_class1_moderate_5,15,5,1050,0.0
PJME,PJME_utilitypv_class1_moderate_6,15,6,1051,0.0
PJME,PJME_utilitypv_class1_moderate_7,15,7,1052,0.0
PJME,PJME_utilitypv_class1_moderate_8,15,8,1053,0.0
PJME,PJME_utilitypv_class1_moderate_9,15,9,1054,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_1_1,15,1,1055,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_1_2,15,2,1056,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_1_3,15,3,1057,0.0
PJME,PJME_offshorewind_class12_moderate_floating_1_1,15,1,1058,0.0
PJME,PJME_offshorewind_class12_moderate_floating_1_2,15,2,1059,0.0
PJME,PJME_offshorewind_class12_moderate_floating_1_3,15,3,1060,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_0_1,15,1,1061,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_0_2,15,2,1062,0.0
PJME,PJME_offshorewind_class3_moderate_fixed_0_3,15,3,1063,0.0
PJME,PJME_offshorewind_class12_moderate_floating_0_1,15,1,1064,0.0
PJME,PJME_offshorewind_class12_moderate_floating_0_2,15,2,1065,0.0
PJME,PJME_offshorewind_class12_moderate_floating_0_3,15,3,1066,0.0
PJMW,PJMW_naturalgas_ccccsavgcf_conservative_0,16,0,1067,0.0
PJMW,PJMW_naturalgas_ccavgcf_moderate_0,16,0,1068,0.0
PJMW,PJMW_naturalgas_ctavgcf_moderate_0,16,0,1069,0.0
PJMW,PJMW_battery_moderate_0,16,0,1070,0.0
PJMW,PJMW_nuclear_nuclear_moderate_0,16,0,1071,0.0
PJMW,PJMW_hydrogen_ctavgcf_moderate_0,16,0,1072,0.0
PJMW,PJMW_hydrogen_ccavgcf_moderate_0,16,0,1073,0.0
PJMW,PJMW_landbasedwind_class3_moderate_0,16,0,1074,0.0
PJMW,PJMW_landbasedwind_class3_moderate_1,16,1,1075,0.0
PJMW,PJMW_landbasedwind_class3_moderate_2,16,2,1076,0.0
PJMW,PJMW_landbasedwind_class3_moderate_3,16,3,1077,0.0
PJMW,PJMW_landbasedwind_class3_moderate_4,16,4,1078,0.0
PJMW,PJMW_landbasedwind_class3_moderate_5,16,5,1079,0.0
PJMW,PJMW_landbasedwind_class3_moderate_6,16,6,1080,0.0
PJMW,PJMW_landbasedwind_class3_moderate_7,16,7,1081,0.0
PJMW,PJMW_landbasedwind_class3_moderate_8,16,8,1082,0.0
PJMW,PJMW_landbasedwind_class3_moderate_9,16,9,1083,0.0
PJMW,PJMW_landbasedwind_class3_moderate_10,16,10,1084,0.0
PJMW,PJMW_landbasedwind_class3_moderate_11,16,11,1085,0.0
PJMW,PJMW_landbasedwind_class3_moderate_12,16,12,1086,0.0
PJMW,PJMW_landbasedwind_class3_moderate_13,16,13,1087,0.0
PJMW,PJMW_landbasedwind_class3_moderate_14,16,14,1088,0.0
PJMW,PJMW_landbasedwind_class3_moderate_15,16,15,1089,0.0
PJMW,PJMW_landbasedwind_class3_moderate_16,16,16,1090,0.0
PJMW,PJMW_landbasedwind_class3_moderate_17,16,17,1091,0.0
PJMW,PJMW_landbasedwind_class3_moderate_18,16,18,1092,0.0
PJMW,PJMW_landbasedwind_class3_moderate_19,16,19,1093,0.0
PJMW,PJMW_utilitypv_class1_moderate_0,16,0,1094,0.0
PJMW,PJMW_utilitypv_class1_moderate_1,16,1,1095,0.0
PJMW,PJMW_utilitypv_class1_moderate_2,16,2,1096,0.0
PJMW,PJMW_utilitypv_class1_moderate_3,16,3,1097,0.0
PJMW,PJMW_utilitypv_class1_moderate_4,16,4,1098,0.0
PJMW,PJMW_utilitypv_class1_moderate_5,16,5,1099,0.0
PJMW,PJMW_utilitypv_class1_moderate_6,16,6,1100,0.0
PJMW,PJMW_utilitypv_class1_moderate_7,16,7,1101,0.0
PJMW,PJMW_utilitypv_class1_moderate_8,16,8,1102,0.0
PJMW,PJMW_utilitypv_class1_moderate_9,16,9,1103,0.0
RMRG,RMRG_naturalgas_ccccsavgcf_conservative_0,17,0,1104,0.0
RMRG,RMRG_naturalgas_ccavgcf_moderate_0,17,0,1105,0.0
RMRG,RMRG_naturalgas_ctavgcf_moderate_0,17,0,1106,0.0
RMRG,RMRG_battery_moderate_0,17,0,1107,0.0
RMRG,RMRG_nuclear_nuclear_moderate_0,17,0,1108,0.0
RMRG,RMRG_hydrogen_ctavgcf_moderate_0,17,0,1109,0.0
RMRG,RMRG_hydrogen_ccavgcf_moderate_0,17,0,1110,0.0
RMRG,RMRG_landbasedwind_class3_moderate_0,17,0,1111,0.0
RMRG,RMRG_landbasedwind_class3_moderate_1,17,1,1112,0.0
RMRG,RMRG_landbasedwind_class3_moderate_2,17,2,1113,0.0
RMRG,RMRG_landbasedwind_class3_moderate_3,17,3,1114,0.0
RMRG,RMRG_landbasedwind_class3_moderate_4,17,4,1115,0.0
RMRG,RMRG_landbasedwind_class3_moderate_5,17,5,1116,0.0
RMRG,RMRG_landbasedwind_class3_moderate_6,17,6,1117,0.0
RMRG,RMRG_landbasedwind_class3_moderate_7,17,7,1118,0.0
RMRG,RMRG_landbasedwind_class3_moderate_8,17,8,1119,0.0
RMRG,RMRG_landbasedwind_class3_moderate_9,17,9,1120,0.0
RMRG,RMRG_landbasedwind_class3_moderate_10,17,10,1121,0.0
RMRG,RMRG_landbasedwind_class3_moderate_11,17,11,1122,0.0
RMRG,RMRG_landbasedwind_class3_moderate_12,17,12,1123,0.0
RMRG,RMRG_landbasedwind_class3_moderate_13,17,13,1124,0.0
RMRG,RMRG_landbasedwind_class3_moderate_14,17,14,1125,0.0
RMRG,RMRG_landbasedwind_class3_moderate_15,17,15,1126,0.0
RMRG,RMRG_landbasedwind_class3_moderate_16,17,16,1127,0.0
RMRG,RMRG_landbasedwind_class3_moderate_17,17,17,1128,0.0
RMRG,RMRG_landbasedwind_class3_moderate_18,17,18,1129,0.0
RMRG,RMRG_landbasedwind_class3_moderate_19,17,19,1130,0.0
RMRG,RMRG_landbasedwind_class3_moderate_20,17,20,1131,0.0
RMRG,RMRG_landbasedwind_class3_moderate_21,17,21,1132,0.0
RMRG,RMRG_landbasedwind_class3_moderate_22,17,22,1133,0.0
RMRG,RMRG_landbasedwind_class3_moderate_23,17,23,1134,0.0
RMRG,RMRG_utilitypv_class1_moderate_0,17,0,1135,0.0
RMRG,RMRG_utilitypv_class1_moderate_1,17,1,1136,0.0
RMRG,RMRG_utilitypv_class1_moderate_2,17,2,1137,0.0
RMRG,RMRG_utilitypv_class1_moderate_3,17,3,1138,0.0
RMRG,RMRG_utilitypv_class1_moderate_4,17,4,1139,0.0
RMRG,RMRG_utilitypv_class1_moderate_5,17,5,1140,0.0
RMRG,RMRG_utilitypv_class1_moderate_6,17,6,1141,0.0
RMRG,RMRG_utilitypv_class1_moderate_7,17,7,1142,0.0
RMRG,RMRG_utilitypv_class1_moderate_8,17,8,1143,0.0
RMRG,RMRG_utilitypv_class1_moderate_9,17,9,1144,0.0
SPPC,SPPC_naturalgas_ccccsavgcf_conservative_0,18,0,1145,0.0
SPPC,SPPC_naturalgas_ccavgcf_moderate_0,18,0,1146,0.0
SPPC,SPPC_naturalgas_ctavgcf_moderate_0,18,0,1147,0.0
SPPC,SPPC_battery_moderate_0,18,0,1148,0.0
SPPC,SPPC_nuclear_nuclear_moderate_0,18,0,1149,0.0
SPPC,SPPC_hydrogen_ctavgcf_moderate_0,18,0,1150,0.0
SPPC,SPPC_hydrogen_ccavgcf_moderate_0,18,0,1151,0.0
SPPC,SPPC_utilitypv_class1_moderate_0,18,0,1152,0.0
SPPC,SPPC_utilitypv_class1_moderate_1,18,1,1153,0.0
SPPC,SPPC_utilitypv_class1_moderate_2,18,2,1154,0.0
SPPC,SPPC_utilitypv_class1_moderate_3,18,3,1155,0.0
SPPC,SPPC_utilitypv_class1_moderate_4,18,4,1156,0.0
SPPC,SPPC_utilitypv_class1_moderate_5,18,5,1157,0.0
SPPC,SPPC_utilitypv_class1_moderate_6,18,6,1158,0.0
SPPC,SPPC_utilitypv_class1_moderate_7,18,7,1159,0.0
SPPC,SPPC_utilitypv_class1_moderate_8,18,8,1160,0.0
SPPC,SPPC_utilitypv_class1_moderate_9,18,9,1161,0.0
SPPC,SPPC_landbasedwind_class3_moderate_0,18,0,1162,0.0
SPPC,SPPC_landbasedwind_class3_moderate_1,18,1,1163,0.0
SPPC,SPPC_landbasedwind_class3_moderate_2,18,2,1164,0.0
SPPC,SPPC_landbasedwind_class3_moderate_3,18,3,1165,0.0
SPPC,SPPC_landbasedwind_class3_moderate_4,18,4,1166,0.0
SPPC,SPPC_landbasedwind_class3_moderate_5,18,5,1167,0.0
SPPC,SPPC_landbasedwind_class3_moderate_6,18,6,1168,0.0
SPPC,SPPC_landbasedwind_class3_moderate_7,18,7,1169,0.0
SPPC,SPPC_landbasedwind_class3_moderate_8,18,8,1170,0.0
SPPC,SPPC_landbasedwind_class3_moderate_9,18,9,1171,0.0
SPPC,SPPC_landbasedwind_class3_moderate_10,18,10,1172,0.0
SPPC,SPPC_landbasedwind_class3_moderate_11,18,11,1173,0.0
SPPC,SPPC_landbasedwind_class3_moderate_12,18,12,1174,0.0
SPPC,SPPC_landbasedwind_class3_moderate_13,18,13,1175,0.0
SPPC,SPPC_landbasedwind_class3_moderate_14,18,14,1176,0.0
SPPC,SPPC_landbasedwind_class3_moderate_15,18,15,1177,0.0
SPPC,SPPC_landbasedwind_class3_moderate_16,18,16,1178,0.0
SPPC,SPPC_landbasedwind_class3_moderate_17,18,17,1179,0.0
SPPC,SPPC_landbasedwind_class3_moderate_18,18,18,1180,0.0
SPPC,SPPC_landbasedwind_class3_moderate_19,18,19,1181,0.0
SPPC,SPPC_landbasedwind_class3_moderate_20,18,20,1182,0.0
SPPC,SPPC_landbasedwind_class3_moderate_21,18,21,1183,0.0
SPPC,SPPC_landbasedwind_class3_moderate_22,18,22,1184,0.0
SPPC,SPPC_landbasedwind_class3_moderate_23,18,23,1185,0.0
SPPN,SPPN_naturalgas_ccccsavgcf_conservative_0,19,0,1186,0.0
SPPN,SPPN_naturalgas_ccavgcf_moderate_0,19,0,1187,0.0
SPPN,SPPN_naturalgas_ctavgcf_moderate_0,19,0,1188,0.0
SPPN,SPPN_battery_moderate_0,19,0,1189,0.0
SPPN,SPPN_nuclear_nuclear_moderate_0,19,0,1190,0.0
SPPN,SPPN_hydrogen_ctavgcf_moderate_0,19,0,1191,0.0
SPPN,SPPN_hydrogen_ccavgcf_moderate_0,19,0,1192,0.0
SPPN,SPPN_landbasedwind_class3_moderate_0,19,0,1193,0.0
SPPN,SPPN_landbasedwind_class3_moderate_1,19,1,1194,0.0
SPPN,SPPN_landbasedwind_class3_moderate_2,19,2,1195,0.0
SPPN,SPPN_landbasedwind_class3_moderate_3,19,3,1196,0.0
SPPN,SPPN_landbasedwind_class3_moderate_4,19,4,1197,0.0
SPPN,SPPN_landbasedwind_class3_moderate_5,19,5,1198,0.0
SPPN,SPPN_landbasedwind_class3_moderate_6,19,6,1199,0.0
SPPN,SPPN_landbasedwind_class3_moderate_7,19,7,1200,0.0
SPPN,SPPN_landbasedwind_class3_moderate_8,19,8,1201,0.0
SPPN,SPPN_landbasedwind_class3_moderate_9,19,9,1202,0.0
SPPN,SPPN_landbasedwind_class3_moderate_10,19,10,1203,0.0
SPPN,SPPN_landbasedwind_class3_moderate_11,19,11,1204,0.0
SPPN,SPPN_landbasedwind_class3_moderate_12,19,12,1205,0.0
SPPN,SPPN_landbasedwind_class3_moderate_13,19,13,1206,0.0
SPPN,SPPN_landbasedwind_class3_moderate_14,19,14,1207,0.0
SPPN,SPPN_landbasedwind_class3_moderate_15,19,15,1208,0.0
SPPN,SPPN_landbasedwind_class3_moderate_16,19,16,1209,0.0
SPPN,SPPN_landbasedwind_class3_moderate_17,19,17,1210,0.0
SPPN,SPPN_landbasedwind_class3_moderate_18,19,18,1211,0.0
SPPN,SPPN_landbasedwind_class3_moderate_19,19,19,1212,0.0
SPPN,SPPN_landbasedwind_class3_moderate_20,19,20,1213,0.0
