region,Resource,zone,Cluster,R_ID,Inv_cost_MW,Inv_cost_MWh,Inv_cost_charge_MW,Fixed_OM_cost_MW,Fixed_OM_cost_MWh,Fixed_OM_cost_charge_MW,Var_OM_cost_out,Fuel_cost,Var_OM_cost_in,StartCost,Charge_cost,EnergyRevenue,SubsidyRevenue,ReserveMarginRevenue,ESRRevenue,EmissionsCost,RegSubsidyRevenue,Revenue,Cost,Profit
PJMW,PJMW_conventional_steam_coal_2,16,2,256,0.0,0.0,0.0,2.8827537255e8,0.0,0.0,503.36828645424094,5111.812048578235,0.0,1651.5200778795513,0.0,16733.03280810616,0.0,0.0,0.0,57036.94022567996,0.0,16733.03280810616,2.8833967619063854e8,-2.883229431578304e8
PJMW,PJMW_conventional_steam_coal_3,16,3,257,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW,PJMW_hydroelectric_pumped_storage_1,16,1,258,0.0,0.0,0.0,1.1197424e7,0.0,0.0,0.0,0.0,0.0,0.0,1.4878790070698276e7,6.197251653867664e7,0.0,0.0,0.0,0.0,0.0,6.197251653867664e7,2.6076214070698276e7,3.5896302467978366e7
PJMW,PJMW_natural_gas_fired_combined_cycle_1,16,1,259,0.0,0.0,0.0,1.9731454960000002e8,0.0,0.0,7.283364277673943e7,4.476319064791082e8,0.0,2.1910231372937903e8,0.0,2.5046998337590036e9,0.0,0.0,0.0,1.5088318680746279e9,0.0,2.5046998337590036e9,2.4457142806598544e9,5.898555309914923e7
PJMW,PJMW_natural_gas_fired_combined_cycle_2,16,2,260,0.0,0.0,0.0,2.193534952e7,0.0,0.0,2.1752676339774616e6,1.194843436091903e7,0.0,4.270328755829382e6,0.0,6.797668872598465e7,0.0,0.0,0.0,3.993453114373295e7,0.0,6.797668872598465e7,8.026391141445883e7,-1.2287222688474178e7
PJMW,PJMW_natural_gas_fired_combustion_turbine_1,16,1,261,0.0,0.0,0.0,8.96259095e6,0.0,0.0,1864.8809008791457,14738.916665470982,0.0,9177.916212016722,0.0,28192.800089726228,0.0,0.0,0.0,50740.621906023516,0.0,28192.800089726228,9.039113285684388e6,-9.010920485594662e6
PJMW,PJMW_natural_gas_fired_combustion_turbine_2,16,2,262,0.0,0.0,0.0,1.0611974460000002e8,0.0,0.0,1969.178623240046,15126.872151253106,0.0,9211.981627655367,0.0,31438.053777565983,0.0,0.0,0.0,52017.09082012043,0.0,31438.053777565983,1.061980697232223e8,-1.0616663166944474e8
PJMW,PJMW_natural_gas_internal_combustion_engine_1,16,1,263,0.0,0.0,0.0,1.7490900000000002e6,0.0,0.0,129117.07703321426,815352.7796738864,0.0,590267.5383837023,0.0,4.965522526070892e6,0.0,0.0,0.0,2.662314917290101e6,0.0,4.965522526070892e6,5.946142312380904e6,-980619.7863100125
PJMW,PJMW_natural_gas_steam_turbine_1,16,1,264,0.0,0.0,0.0,2.5908015e6,0.0,0.0,5479.843336469131,155917.05191312172,0.0,72203.38353617476,0.0,799657.870736132,0.0,0.0,0.0,588916.929948071,0.0,799657.870736132,3.4133187087338367e6,-2.6136608379977047e6
PJMW,PJMW_nuclear_1,16,1,265,0.0,0.0,0.0,1.40086107e9,0.0,0.0,1.4098661683471087e8,3.735152482621001e8,0.0,2734.127658589887,0.0,3.1684009225765505e9,0.0,0.0,0.0,0.0,0.0,3.1684009225765505e9,1.9153656692244694e9,1.253035253352081e9
PJMW,PJMW_onshore_wind_turbine_1,16,1,266,0.0,0.0,0.0,1.2144490000000001e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.835716049079952e8,0.0,0.0,0.0,0.0,0.0,2.835716049079952e8,1.2144490000000001e8,1.6212670490799522e8
PJMW,PJMW_petroleum_liquids_1,16,1,267,0.0,0.0,0.0,2.30517e6,0.0,0.0,845.6175003918487,28099.085954237005,0.0,7238.810101503326,0.0,10736.030823641311,0.0,0.0,0.0,24026.278037086817,0.0,10736.030823641311,2.3653797915932187e6,-2.354643760769577e6
PJMW,PJMW_small_hydroelectric_1,16,1,268,0.0,0.0,0.0,4.71515056e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.036031309522314e7,0.0,0.0,0.0,0.0,0.0,5.036031309522314e7,4.71515056e6,4.564516253522314e7
PJMW,PJMW_solar_photovoltaic_1,16,1,269,0.0,0.0,0.0,9.348819012e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.4486259059321812e8,0.0,0.0,0.0,0.0,0.0,1.4486259059321812e8,9.348819012e7,5.137440047321811e7
RMRG,RMRG_batteries_1,17,1,270,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG,RMRG_biomass_1,17,1,271,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG,RMRG_biomass_2,17,2,272,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG,RMRG_conventional_hydroelectric_1,17,1,273,0.0,0.0,0.0,3.0541209200000003e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.1451541792103215e8,0.0,0.0,0.0,0.0,0.0,1.1451541792103215e8,3.0541209200000003e7,8.397420872103214e7
RMRG,RMRG_conventional_steam_coal_1,17,1,274,0.0,0.0,0.0,1.8469075877999997e8,0.0,0.0,497.4846773062601,3846.429799957761,0.0,1560.0098822288091,0.0,14704.172044861385,0.0,0.0,0.0,56990.820705197824,0.0,14704.172044861385,1.8475365352506468e8,-1.847389493530198e8
RMRG,RMRG_conventional_steam_coal_2,17,2,275,0.0,0.0,0.0,5.6253685949999996e7,0.0,0.0,433.0183582635293,3742.430259966734,0.0,1358.96061134601,0.0,12493.867615210644,0.0,0.0,0.0,55108.31966427263,0.0,12493.867615210644,5.6314328678893834e7,-5.630183481127863e7
RMRG,RMRG_hydroelectric_pumped_storage_1,17,1,276,0.0,0.0,0.0,2.73254784e7,0.0,0.0,0.0,0.0,0.0,0.0,3.3248545055992965e7,1.5488079107446885e8,0.0,0.0,0.0,0.0,0.0,1.5488079107446885e8,6.057402345599297e7,9.430676761847588e7
RMRG,RMRG_natural_gas_fired_combined_cycle_1,17,1,277,0.0,0.0,0.0,2.6229536480000004e7,0.0,0.0,811998.0632455574,6.859045793847246e6,0.0,2.407449872717577e6,0.0,3.1632829384686116e7,0.0,0.0,0.0,1.7514698671442322e7,0.0,3.1632829384686116e7,5.3822728881252706e7,-2.218989949656659e7
RMRG,RMRG_natural_gas_fired_combined_cycle_2,17,2,278,0.0,0.0,0.0,1.870971003e7,0.0,0.0,2.0141382535136614e6,1.850663874488868e7,0.0,4.819376537776316e6,0.0,8.381412216616091e7,0.0,0.0,0.0,4.690325369188245e7,0.0,8.381412216616091e7,9.095311725806111e7,-7.1389950919002e6
RMRG,RMRG_natural_gas_fired_combustion_turbine_1,17,1,279,0.0,0.0,0.0,2.6478766e6,0.0,0.0,1241.5452136018203,14965.228590225173,0.0,8226.306216513889,0.0,14857.685459994886,0.0,0.0,0.0,39385.87476382475,0.0,14857.685459994886,2.711695554784166e6,-2.6968378693241714e6
RMRG,RMRG_natural_gas_fired_combustion_turbine_2,17,2,280,0.0,0.0,0.0,3.014942553e7,0.0,0.0,1965.4954523363983,18879.923930226778,0.0,9912.414580718227,0.0,32141.244620536454,0.0,0.0,0.0,49559.54756714329,0.0,32141.244620536454,3.0229742911530428e7,-3.0197601666909892e7
RMRG,RMRG_natural_gas_internal_combustion_engine_1,17,1,281,0.0,0.0,0.0,5.06016e6,0.0,0.0,434619.99642824667,3.613582239618868e6,0.0,1.4793847174654219e6,0.0,1.684842165572894e7,0.0,0.0,0.0,8.959657422058063e6,0.0,1.684842165572894e7,1.9547404375570603e7,-2.698982719841663e6
RMRG,RMRG_onshore_wind_turbine_1,17,1,282,0.0,0.0,0.0,3.818443e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.981378168970338e8,0.0,0.0,0.0,0.0,0.0,9.981378168970338e8,3.818443e8,6.162935168970338e8
RMRG,RMRG_petroleum_liquids_1,17,1,283,0.0,0.0,0.0,384300.0,0.0,0.0,695.3172129263372,29691.562500004336,0.0,6307.797863554987,0.0,6853.047061634328,0.0,0.0,0.0,19780.853756631357,0.0,6853.047061634328,440775.531333117,-433922.4842714827
RMRG,RMRG_small_hydroelectric_1,17,1,284,0.0,0.0,0.0,4.47849912e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.3905783763564944e7,0.0,0.0,0.0,0.0,0.0,4.3905783763564944e7,4.47849912e6,3.942728464356495e7
RMRG,RMRG_solar_photovoltaic_1,17,1,285,0.0,0.0,0.0,5.137524939e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.2329067884583077e8,0.0,0.0,0.0,0.0,0.0,1.2329067884583077e8,5.137524939e7,7.191542945583077e7
SPPC,SPPC_batteries_1,18,1,286,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC,SPPC_biomass_1,18,1,287,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC,SPPC_biomass_2,18,2,288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC,SPPC_conventional_hydroelectric_1,18,1,289,0.0,0.0,0.0,2.446496e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.611719757104183e6,0.0,0.0,0.0,0.0,0.0,4.611719757104183e6,2.446496e6,2.1652237571041826e6
SPPC,SPPC_conventional_steam_coal_1,18,1,290,0.0,0.0,0.0,7.727659792e7,0.0,0.0,479.7797138103697,4259.907934487693,0.0,1499.28797035398,0.0,14403.848822755474,0.0,0.0,0.0,56356.98072223416,0.0,14403.848822755474,7.733919387634088e7,-7.732479002751812e7
SPPC,SPPC_conventional_steam_coal_2,18,2,291,0.0,0.0,0.0,2.6018982743000004e8,0.0,0.0,421.637573860411,4079.9490704236396,0.0,1401.4243495132073,0.0,12423.577329846281,0.0,0.0,0.0,53903.27011484471,0.0,12423.577329846281,2.6024963371110868e8,-2.6023721013377884e8
SPPC,SPPC_natural_gas_fired_combined_cycle_1,18,1,292,0.0,0.0,0.0,1.9688749200000003e7,0.0,0.0,3.3633397513739686e6,2.360166526404703e7,0.0,7.067215186261734e6,0.0,1.134140775478439e8,0.0,0.0,0.0,6.639039194202175e7,0.0,1.134140775478439e8,1.2011136134370448e8,-6.697283795860574e6
SPPC,SPPC_natural_gas_fired_combined_cycle_2,18,2,293,0.0,0.0,0.0,5.107077640000001e6,0.0,0.0,188154.98680829347,1.4685186574804662e6,0.0,626061.4533638305,0.0,7.287359386240907e6,0.0,0.0,0.0,4.1705332461954188e6,0.0,7.287359386240907e6,1.156034598384801e7,-4.272986597607102e6
SPPC,SPPC_natural_gas_fired_combustion_turbine_1,18,1,294,0.0,0.0,0.0,2.831566385e7,0.0,0.0,1677.5769509576512,15710.31751197393,0.0,8853.070047059795,0.0,23737.07758293453,0.0,0.0,0.0,45672.64051064505,0.0,23737.07758293453,2.8387577455020636e7,-2.8363840377437703e7
SPPC,SPPC_natural_gas_fired_combustion_turbine_2,18,2,295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC,SPPC_natural_gas_fired_combustion_turbine_3,18,3,296,0.0,0.0,0.0,4.62764825e6,0.0,0.0,1896.6648029765856,17068.761889605517,0.0,9721.500056967381,0.0,29589.35598322187,0.0,0.0,0.0,49650.72397129748,0.0,29589.35598322187,4.705985900720847e6,-4.676396544737625e6
SPPC,SPPC_natural_gas_internal_combustion_engine_1,18,1,297,0.0,0.0,0.0,7.61355e6,0.0,0.0,205489.44728673744,1.5411294809363126e6,0.0,863078.4347802708,0.0,8.224741291278111e6,0.0,0.0,0.0,4.236908197432906e6,0.0,8.224741291278111e6,1.4460155560436226e7,-6.235414269158116e6
SPPC,SPPC_natural_gas_steam_turbine_1,18,1,298,0.0,0.0,0.0,538681.4999999999,0.0,0.0,636.757116754852,24462.88685434706,0.0,7591.675665258628,0.0,57773.36809916054,0.0,0.0,0.0,75144.22626973619,0.0,57773.36809916054,646517.0459060967,-588743.6778069362
SPPC,SPPC_nuclear_1,18,1,299,0.0,0.0,0.0,3.45339605e8,0.0,0.0,2.5998401961014424e7,6.88774564629129e7,0.0,610280.4426820353,0.0,5.843962133592409e8,0.0,0.0,0.0,0.0,0.0,5.843962133592409e8,4.408257438666094e8,1.435704694926315e8
SPPC,SPPC_onshore_wind_turbine_1,18,1,300,0.0,0.0,0.0,3.2085353e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2350279639855325e8,0.0,0.0,0.0,0.0,0.0,5.2350279639855325e8,3.2085353e8,2.0264926639855325e8
SPPC,SPPC_petroleum_liquids_1,18,1,301,0.0,0.0,0.0,2.29362e6,0.0,0.0,799.0863859607533,26656.92531704223,0.0,6326.205672052919,0.0,6991.063090536554,0.0,0.0,0.0,22726.73704084068,0.0,6991.063090536554,2.350128954415896e6,-2.343137891325359e6
SPPC,SPPC_small_hydroelectric_1,18,1,302,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC,SPPC_solar_photovoltaic_1,18,1,303,0.0,0.0,0.0,2.3052837e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0035958702142565e6,0.0,0.0,0.0,0.0,0.0,3.0035958702142565e6,2.3052837e6,698312.1702142563
SPPN,SPPN_batteries_1,19,1,304,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN,SPPN_biomass_1,19,1,305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN,SPPN_biomass_2,19,2,306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN,SPPN_conventional_hydroelectric_1,19,1,307,0.0,0.0,0.0,1.1597379048e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.257356292129211e8,0.0,0.0,0.0,0.0,0.0,6.257356292129211e8,1.1597379048e8,5.097618387329211e8
SPPN,SPPN_conventional_steam_coal_1,19,1,308,0.0,0.0,0.0,2.1809136297e8,0.0,0.0,479.7031898567446,4224.092780214081,0.0,1546.042452071228,0.0,14388.714370752281,0.0,0.0,0.0,56008.53165664352,0.0,14388.714370752281,2.1815362134007877e8,-2.18139232625708e8
SPPN,SPPN_conventional_steam_coal_2,19,2,309,0.0,0.0,0.0,4.0692540239999995e7,0.0,0.0,365.68132167783585,4041.4399431005722,0.0,1205.5373542455595,0.0,10517.16199211393,0.0,0.0,0.0,53008.70740814782,0.0,10517.16199211393,4.075116160602716e7,-4.074064444403505e7
SPPN,SPPN_natural_gas_fired_combined_cycle_1,19,1,310,0.0,0.0,0.0,4.94743508e6,0.0,0.0,549764.722734189,3.5445929464022415e6,0.0,1.0435010681129198e6,0.0,1.7580362729634736e7,0.0,0.0,0.0,9.966970019378668e6,0.0,1.7580362729634736e7,2.0052263836628016e7,-2.4719011069932804e6
SPPN,SPPN_natural_gas_fired_combined_cycle_2,19,2,311,0.0,0.0,0.0,5.6262458e6,0.0,0.0,338806.5347599524,2.39139332420281e6,0.0,691982.1774269595,0.0,1.195086516797774e7,0.0,0.0,0.0,6.721751554995006e6,0.0,1.195086516797774e7,1.5770179391384728e7,-3.819314223406989e6
SPPN,SPPN_natural_gas_fired_combustion_turbine_1,19,1,312,0.0,0.0,0.0,4.45919265e6,0.0,0.0,1646.2220180024597,15657.379741147395,0.0,8907.369173721681,0.0,23026.675135701134,0.0,0.0,0.0,45542.322606079615,0.0,23026.675135701134,4.530945943538951e6,-4.50791926840325e6
SPPN,SPPN_natural_gas_fired_combustion_turbine_2,19,2,313,0.0,0.0,0.0,2.263574214e7,0.0,0.0,471480.6465496661,3.69497953971741e6,0.0,2.7560061808164376e6,0.0,1.877455193980363e7,0.0,0.0,0.0,1.0930818745624289e7,0.0,1.877455193980363e7,4.04890272527078e7,-2.171447531290417e7
SPPN,SPPN_natural_gas_internal_combustion_engine_1,19,1,314,0.0,0.0,0.0,7.097370000000001e6,0.0,0.0,883611.7132359694,6.635712207603758e6,0.0,3.0206732374222567e6,0.0,3.2814370708778154e7,0.0,0.0,0.0,1.8243050824724104e7,0.0,3.2814370708778154e7,3.588041798298609e7,-3.0660472742079385e6
SPPN,SPPN_natural_gas_steam_turbine_1,19,1,315,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN,SPPN_nuclear_1,19,1,316,0.0,0.0,0.0,2.6485228000000003e8,0.0,0.0,1.6103822073575485e7,4.266378777520493e7,0.0,49936.04823548134,0.0,3.5765689942604494e8,0.0,0.0,0.0,0.0,0.0,3.5765689942604494e8,3.2366982589701587e8,3.398707352902907e7
SPPN,SPPN_onshore_wind_turbine_1,19,1,317,0.0,0.0,0.0,2.9109624e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.821581416588284e8,0.0,0.0,0.0,0.0,0.0,5.821581416588284e8,2.9109624e8,2.910619016588284e8
SPPN,SPPN_petroleum_liquids_1,19,1,318,0.0,0.0,0.0,1.26609e6,0.0,0.0,807.4981179421743,26905.227857291415,0.0,6662.311547501462,0.0,7927.7810516437585,0.0,0.0,0.0,22938.43086793064,0.0,7927.7810516437585,1.3234034683906657e6,-1.315475687339022e6
SPPN,SPPN_small_hydroelectric_1,19,1,319,0.0,0.0,0.0,2.81723424e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.79174553269672e7,0.0,0.0,0.0,0.0,0.0,2.79174553269672e7,2.81723424e6,2.51002210869672e7
SPPN,SPPN_solar_photovoltaic_1,19,1,320,0.0,0.0,0.0,2.8414488000000003e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.715182996504736e6,0.0,0.0,0.0,0.0,0.0,4.715182996504736e6,2.8414488000000003e6,1.8737341965047359e6
SPPS,SPPS_batteries_1,20,1,321,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS,SPPS_biomass_1,20,1,322,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS,SPPS_biomass_2,20,2,323,0.0,0.0,0.0,1.9203205e6,0.0,0.0,440388.74880000186,1.0242374688000123e6,0.0,0.0,0.0,5.875580272257272e6,0.0,0.0,0.0,0.0,0.0,5.875580272257272e6,3.384946717600014e6,2.490633554657258e6
SPPS,SPPS_conventional_hydroelectric_1,20,1,324,0.0,0.0,0.0,8.997835904e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8118780859536055e8,0.0,0.0,0.0,0.0,0.0,1.8118780859536055e8,8.997835904e7,9.120944955536054e7
SPPS,SPPS_conventional_steam_coal_1,20,1,325,0.0,0.0,0.0,1.2803662872e8,0.0,0.0,440.16961248199175,4757.484286058031,0.0,1474.9329154388035,0.0,12724.465023721812,0.0,0.0,0.0,54383.217620764655,0.0,12724.465023721812,1.2809768452443473e8,-1.28084960059411e8
SPPS,SPPS_conventional_steam_coal_2,20,2,326,0.0,0.0,0.0,1.8460482974999997e8,0.0,0.0,289.77563433660345,4422.423174306126,0.0,1054.4999579854596,0.0,7961.323616514541,0.0,0.0,0.0,49901.79753860551,0.0,7961.323616514541,1.846604982463052e8,-1.846525369226887e8
SPPS,SPPS_hydroelectric_pumped_storage_1,20,1,327,0.0,0.0,0.0,2.2300752e7,0.0,0.0,0.0,0.0,0.0,0.0,2.585236240952858e7,1.2446225810069673e8,0.0,0.0,0.0,0.0,0.0,1.2446225810069673e8,4.815311440952858e7,7.630914369116814e7
SPPS,SPPS_natural_gas_fired_combined_cycle_1,20,1,328,0.0,0.0,0.0,3.058062084e7,0.0,0.0,1.5328622316902685e6,1.0570550571176447e7,0.0,3.687741986891626e6,0.0,5.343251502673966e7,0.0,0.0,0.0,3.2035586358720273e7,0.0,5.343251502673966e7,7.840736198847862e7,-2.497484696173896e7
SPPS,SPPS_natural_gas_fired_combined_cycle_2,20,2,329,0.0,0.0,0.0,7.717679055000001e7,0.0,0.0,4.240814667413144e7,3.010883647055116e8,0.0,9.683034431908332e7,0.0,1.4597137616899383e9,0.0,0.0,0.0,9.107350145182123e8,0.0,1.4597137616899383e9,1.4282386607669387e9,3.147510092299962e7
SPPS,SPPS_natural_gas_fired_combustion_turbine_1,20,1,330,0.0,0.0,0.0,4.0630152e6,0.0,0.0,44080.85903524179,317999.15010728326,0.0,277769.1887682373,0.0,1.679539495431285e6,0.0,0.0,0.0,1.0184186956128005e6,0.0,1.679539495431285e6,5.721283093523563e6,-4.041743598092278e6
SPPS,SPPS_natural_gas_fired_combustion_turbine_2,20,2,331,0.0,0.0,0.0,3.2562432540000003e7,0.0,0.0,135340.2988202114,1.0518017461550962e6,0.0,1.117397089984981e6,0.0,5.680986303517041e6,0.0,0.0,0.0,3.424565551116221e6,0.0,5.680986303517041e6,3.829153722607651e7,-3.2610550922559474e7
SPPS,SPPS_natural_gas_fired_combustion_turbine_3,20,3,332,0.0,0.0,0.0,189652.0,0.0,0.0,1475.5565855835978,14125.995045986983,0.0,8682.45775905568,0.0,18627.857126605064,0.0,0.0,0.0,44207.41990682709,0.0,18627.857126605064,258143.42929745337,-239515.57217084832
SPPS,SPPS_natural_gas_internal_combustion_engine_1,20,1,333,0.0,0.0,0.0,8.74419e6,0.0,0.0,903470.1544568274,6.300815668168053e6,0.0,3.5035139824183164e6,0.0,3.292110723958402e7,0.0,0.0,0.0,1.8625140444555145e7,0.0,3.292110723958402e7,3.807713024959834e7,-5.156023010014318e6
SPPS,SPPS_natural_gas_steam_turbine_1,20,1,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS,SPPS_onshore_wind_turbine_1,20,1,335,0.0,0.0,0.0,7.176097999999999e8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7351801827964673e9,0.0,0.0,0.0,0.0,0.0,1.7351801827964673e9,7.176097999999999e8,1.0175703827964674e9
SPPS,SPPS_petroleum_liquids_1,20,1,336,0.0,0.0,0.0,625800.0000000001,0.0,0.0,773.0352473695366,27947.487776282338,0.0,6747.493107500475,0.0,8081.614712338464,0.0,0.0,0.0,21994.176219829315,0.0,8081.614712338464,683262.1923509819,-675180.5776386434
SPPS,SPPS_small_hydroelectric_1,20,1,337,0.0,0.0,0.0,1.87439232e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.8388304638391964e7,0.0,0.0,0.0,0.0,0.0,1.8388304638391964e7,1.87439232e6,1.6513912318391964e7
SPPS,SPPS_solar_photovoltaic_1,20,1,338,0.0,0.0,0.0,7.5737279399999995e6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7218208812181115e7,0.0,0.0,0.0,0.0,0.0,1.7218208812181115e7,7.5737279399999995e6,9.644480872181116e6
SRCA,SRCA_batteries_1,21,1,339,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA,SRCA_biomass_1,21,1,340,0.0,0.0,0.0,1.1636569e7,0.0,0.0,3.645772166400049e6,8.477599603199974e6,0.0,0.0,0.0,4.207158484717288e7,0.0,0.0,0.0,0.0,0.0,4.207158484717288e7,2.3759940769600023e7,1.8311644077572856e7
SRCA,SRCA_biomass_2,21,2,341,0.0,0.0,0.0,5.528652499999999e6,0.0,0.0,3.323410272000036e6,7.735413503999797e6,0.0,0.0,0.0,1.9988638639472224e7,0.0,0.0,0.0,0.0,0.0,1.9988638639472224e7,1.6587476275999833e7,3.401162363472391e6
SRCA,SRCA_conventional_hydroelectric_1,21,1,342,0.0,0.0,0.0,5.693560768000001e7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.699018929454231e8,0.0,0.0,0.0,0.0,0.0,1.699018929454231e8,5.693560768000001e7,1.1296628526542309e8
SRCA,SRCA_conventional_steam_coal_1,21,1,343,0.0,0.0,0.0,2.0644942032000002e8,0.0,0.0,527.9429329731616,6456.433167481847,0.0,1773.8020814575368,0.0,19418.930393846374,0.0,0.0,0.0,58788.364113710966,0.0,19418.930393846374,2.0651696686229566e8,-2.064975479319018e8
SRCA,SRCA_conventional_steam_coal_2,21,2,344,0.0,0.0,0.0,9.223495776e7,0.0,0.0,371.8630741679638,5972.397890448047,0.0,1338.0194072879262,0.0,13133.22002282868,0.0,0.0,0.0,53787.43232412808,0.0,13133.22002282868,9.229642747269604e7,-9.228329425267321e7
SRCA,SRCA_hydroelectric_pumped_storage_1,21,1,345,0.0,0.0,0.0,1.3154620800000001e8,0.0,0.0,0.0,0.0,0.0,0.0,1.722463246772304e8,7.733915614052701e8,0.0,0.0,0.0,0.0,0.0,7.733915614052701e8,3.037925326772304e8,4.695990287280397e8
SRCA,SRCA_natural_gas_fired_combined_cycle_1,21,1,346,0.0,0.0,0.0,9.300181679999998e7,0.0,0.0,3.263489809497659e7,2.6324124675860515e8,0.0,1.241520629995368e8,0.0,1.256003668553972e9,0.0,0.0,0.0,7.160807565525558e8,0.0,1.256003668553972e9,1.2291107812056744e9,2.6892887348297596e7
SRCA,SRCA_natural_gas_fired_combined_cycle_2,21,2,347,0.0,0.0,0.0,1.64903508e6,0.0,0.0,1543.3857726688805,19026.893726028404,0.0,6763.2420302284345,0.0,29126.152630136115,0.0,0.0,0.0,51289.15476808832,0.0,29126.152630136115,1.7276577562970144e6,-1.6985316036668783e6
SRCA,SRCA_natural_gas_fired_combustion_turbine_1,21,1,348,0.0,0.0,0.0,6.04948045e6,0.0,0.0,188245.8284270046,1.621534591970228e6,0.0,2.0234930853968502e6,0.0,8.671650814578716e6,0.0,0.0,0.0,4.813165399765344e6,0.0,8.671650814578716e6,1.4695919355559427e7,-6.024268540980712e6
SRCA,SRCA_natural_gas_fired_combustion_turbine_2,21,2,349,0.0,0.0,0.0,9.444043260000001e7,0.0,0.0,743949.4075034374,6.4996239002707945e6,0.0,1.3725350551801536e7,0.0,4.1780518615247205e7,0.0,0.0,0.0,2.08585669063751e7,0.0,4.1780518615247205e7,1.3626792336595088e8,-9.448740475070368e7
SRCA,SRCA_natural_gas_steam_turbine_1,21,1,350,0.0,0.0,0.0,2.63953935e7,0.0,0.0,8471.582075293125,317852.16105328494,0.0,122929.12988974336,0.0,1.3592802771671007e6,0.0,0.0,0.0,958281.7112050243,0.0,1.3592802771671007e6,2.7802928084223345e7,-2.6443647807056244e7
