Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
NYUP_natural_gas_steam_turbine_1,12,49.2,0.0,0.0,49.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_nuclear_1,12,3375.3,0.0,0.0,3375.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_onshore_wind_turbine_1,12,2115.01,0.0,0.0,2115.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_petroleum_liquids_1,12,75.54,0.0,0.0,75.54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_small_hydroelectric_1,12,238.8,0.0,0.0,238.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_solar_photovoltaic_1,12,1744.1,0.0,0.0,1744.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_batteries_1,13,39.8,0.0,0.0,39.8,0.0,59.6,0.0,0.0,59.6,0.0,0.0,0.0,0.0
PJMC_biomass_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_biomass_2,13,17.84,0.0,0.0,17.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_hydroelectric_1,13,10.4,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_2,13,42.4,0.0,0.0,42.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_1,13,4843.4,0.0,0.0,4843.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_2,13,193.05,0.0,0.0,193.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_2,13,8476.58,0.0,0.0,8476.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_internal_combustion_engine_1,13,110.29,0.0,0.0,110.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_steam_turbine_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_nuclear_1,13,10667.0,0.0,0.0,10667.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_onshore_wind_turbine_1,13,2538.5,0.0,0.0,2538.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_petroleum_liquids_1,13,55.3,0.0,0.0,55.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_small_hydroelectric_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_solar_photovoltaic_1,13,335.11,0.0,0.0,335.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_batteries_1,14,40.5,0.0,0.0,40.5,0.0,74.6,0.0,0.0,74.6,0.0,0.0,0.0,0.0
PJMD_biomass_1,14,42.78,0.0,0.0,42.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_biomass_2,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_hydroelectric_1,14,606.97,0.0,0.0,606.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_steam_coal_2,14,433.62,0.0,0.0,433.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_hydroelectric_pumped_storage_1,14,3003.0,0.0,0.0,3003.0,0.0,46546.5,0.0,0.0,46546.5,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_1,14,6912.58,0.0,0.0,6912.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_2,14,722.7,0.0,0.0,722.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_1,14,1469.16,0.0,0.0,1469.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_2,14,59.5,0.0,0.0,59.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_3,14,2217.6,0.0,0.0,2217.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_internal_combustion_engine_1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_steam_turbine_1,14,20.3,0.0,0.0,20.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_nuclear_1,14,3708.0,0.0,0.0,3708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_onshore_wind_turbine_1,14,208.0,0.0,0.0,208.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_petroleum_liquids_1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_small_hydroelectric_1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_solar_photovoltaic_1,14,4753.58,0.0,0.0,4753.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_batteries_1,15,88.0,0.0,0.0,88.0,0.0,132.4,0.0,0.0,132.4,0.0,0.0,0.0,0.0
PJME_biomass_1,15,74.59,0.0,0.0,74.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_biomass_2,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_hydroelectric_1,15,579.1,0.0,0.0,579.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_1,15,1776.06,0.0,0.0,1776.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_2,15,561.33,0.0,0.0,561.33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_hydroelectric_pumped_storage_1,15,1972.0,0.0,0.0,1972.0,0.0,30566.0,0.0,0.0,30566.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_1,15,2435.69,0.0,0.0,2435.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_2,15,24416.0,0.0,0.0,24416.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_1,15,1538.16,0.0,0.0,1538.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_2,15,763.12,0.0,0.0,763.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_3,15,2551.5,0.0,0.0,2551.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_internal_combustion_engine_1,15,262.12,0.0,0.0,262.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_steam_turbine_1,15,90.2,0.0,0.0,90.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_nuclear_1,15,12762.7,0.0,0.0,12762.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_onshore_wind_turbine_1,15,582.2,0.0,0.0,582.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_petroleum_liquids_1,15,316.03,0.0,0.0,316.03,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_small_hydroelectric_1,15,57.84,0.0,0.0,57.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_solar_photovoltaic_1,15,2155.55,0.0,0.0,2155.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_batteries_1,16,31.8,0.0,0.0,31.8,0.0,63.6,0.0,0.0,63.6,0.0,0.0,0.0,0.0
PJMW_biomass_1,16,24.12,0.0,0.0,24.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_biomass_2,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_hydroelectric_1,16,619.74,0.0,0.0,619.74,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_1,16,178.2,0.0,0.0,178.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_2,16,4582.71,0.0,0.0,4582.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_3,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_hydroelectric_pumped_storage_1,16,238.0,0.0,0.0,238.0,0.0,3689.0,0.0,0.0,3689.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_1,16,17705.9,0.0,0.0,17705.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_2,16,1330.06,0.0,0.0,1330.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_1,16,642.71,0.0,0.0,642.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_2,16,10814.2,0.0,0.0,10814.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_internal_combustion_engine_1,16,83.29,0.0,0.0,83.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_steam_turbine_1,16,50.5,0.0,0.0,50.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_nuclear_1,16,6326.0,0.0,0.0,6326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_onshore_wind_turbine_1,16,2824.3,0.0,0.0,2824.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_petroleum_liquids_1,16,109.77,0.0,0.0,109.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_small_hydroelectric_1,16,100.22,0.0,0.0,100.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_solar_photovoltaic_1,16,4132.44,0.0,0.0,4132.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_batteries_1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_biomass_1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_biomass_2,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_hydroelectric_1,17,649.15,0.0,0.0,649.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_1,17,2956.14,0.0,0.0,2956.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_2,17,757.35,0.0,0.0,757.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_hydroelectric_pumped_storage_1,17,580.8,0.0,0.0,580.8,0.0,9002.4,0.0,0.0,9002.4,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_1,17,1590.44,0.0,0.0,1590.44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_2,17,1911.69,0.0,0.0,1911.69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_1,17,189.88,0.0,0.0,189.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_2,17,2798.61,0.0,0.0,2798.61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_internal_combustion_engine_1,17,240.96,0.0,0.0,240.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_onshore_wind_turbine_1,17,8880.1,0.0,0.0,8880.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_petroleum_liquids_1,17,18.3,0.0,0.0,18.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_small_hydroelectric_1,17,95.19,0.0,0.0,95.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_solar_photovoltaic_1,17,2270.93,0.0,0.0,2270.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_batteries_1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_biomass_1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_biomass_2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_hydroelectric_1,18,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_1,18,1047.52,0.0,0.0,1047.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_2,18,4216.81,0.0,0.0,4216.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_1,18,1469.2,0.0,0.0,1469.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_2,18,309.67,0.0,0.0,309.67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_1,18,2710.93,0.0,0.0,2710.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_2,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_3,18,331.85,0.0,0.0,331.85,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_internal_combustion_engine_1,18,362.55,0.0,0.0,362.55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_steam_turbine_1,18,10.5,0.0,0.0,10.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_nuclear_1,18,1255.0,0.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_onshore_wind_turbine_1,18,7461.71,0.0,0.0,7461.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_petroleum_liquids_1,18,109.22,0.0,0.0,109.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_small_hydroelectric_1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_solar_photovoltaic_1,18,101.9,0.0,0.0,101.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_batteries_1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_biomass_1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_biomass_2,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_hydroelectric_1,19,2465.01,0.0,0.0,2465.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_steam_coal_1,19,3586.97,0.0,0.0,3586.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_steam_coal_2,19,546.48,0.0,0.0,546.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combined_cycle_1,19,299.99,0.0,0.0,299.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combined_cycle_2,19,341.15,0.0,0.0,341.15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combustion_turbine_1,19,319.77,0.0,0.0,319.77,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combustion_turbine_2,19,2073.06,0.0,0.0,2073.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_internal_combustion_engine_1,19,337.97,0.0,0.0,337.97,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_steam_turbine_1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_nuclear_1,19,770.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_onshore_wind_turbine_1,19,6769.68,0.0,0.0,6769.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_petroleum_liquids_1,19,60.29,0.0,0.0,60.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_small_hydroelectric_1,19,59.88,0.0,0.0,59.88,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_solar_photovoltaic_1,19,125.6,0.0,0.0,125.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_batteries_1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_biomass_1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_biomass_2,20,12.73,0.0,0.0,12.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_hydroelectric_1,20,1912.48,0.0,0.0,1912.48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_steam_coal_1,20,2162.16,0.0,0.0,2162.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_steam_coal_2,20,2430.45,0.0,0.0,2430.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_hydroelectric_pumped_storage_1,20,474.0,0.0,0.0,474.0,0.0,7347.0,0.0,0.0,7347.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combined_cycle_1,20,1854.27,0.0,0.0,1854.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combined_cycle_2,20,6887.71,0.0,0.0,6887.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_1,20,291.36,0.0,0.0,291.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_2,20,3157.11,0.0,0.0,3157.11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_3,20,13.6,0.0,0.0,13.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_internal_combustion_engine_1,20,416.39,0.0,0.0,416.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_steam_turbine_1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_onshore_wind_turbine_1,20,16688.6,0.0,0.0,16688.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_petroleum_liquids_1,20,29.8,0.0,0.0,29.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_small_hydroelectric_1,20,39.84,0.0,0.0,39.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_solar_photovoltaic_1,20,334.78,0.0,0.0,334.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_batteries_1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_biomass_1,21,77.14,0.0,0.0,77.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_biomass_2,21,36.65,0.0,0.0,36.65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_hydroelectric_1,21,1210.16,0.0,0.0,1210.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_steam_coal_1,21,3191.76,0.0,0.0,3191.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_steam_coal_2,21,1409.76,0.0,0.0,1409.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_hydroelectric_pumped_storage_1,21,2796.0,0.0,0.0,2796.0,0.0,43338.0,0.0,0.0,43338.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combined_cycle_1,21,8908.22,0.0,0.0,8908.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combined_cycle_2,21,99.99,0.0,0.0,99.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combustion_turbine_1,21,433.81,0.0,0.0,433.81,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combustion_turbine_2,21,9710.1,0.0,0.0,9710.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_steam_turbine_1,21,514.5,0.0,0.0,514.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_nuclear_1,21,12104.6,0.0,0.0,12104.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_petroleum_liquids_1,21,136.99,0.0,0.0,136.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_small_hydroelectric_1,21,35.95,0.0,0.0,35.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_solar_photovoltaic_1,21,7895.49,0.0,0.0,7895.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_batteries_1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_biomass_1,22,16.57,0.0,0.0,16.57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_biomass_2,22,22.01,0.0,0.0,22.01,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_hydroelectric_1,22,3887.25,0.0,0.0,3887.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_steam_coal_1,22,485.1,0.0,0.0,485.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_steam_coal_2,22,3557.07,0.0,0.0,3557.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_hydroelectric_pumped_storage_1,22,1683.8,0.0,0.0,1683.8,0.0,26098.9,0.0,0.0,26098.9,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combined_cycle_1,22,9118.39,0.0,0.0,9118.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combined_cycle_2,22,2251.36,0.0,0.0,2251.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_1,22,4701.5,0.0,0.0,4701.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_2,22,122.26,0.0,0.0,122.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_3,22,1103.26,0.0,0.0,1103.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_internal_combustion_engine_1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_steam_turbine_1,22,63.8,0.0,0.0,63.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_nuclear_1,22,8541.7,0.0,0.0,8541.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_onshore_wind_turbine_1,22,27.0,0.0,0.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_petroleum_liquids_1,22,69.79,0.0,0.0,69.79,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_small_hydroelectric_1,22,46.39,0.0,0.0,46.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_solar_photovoltaic_1,22,1937.21,0.0,0.0,1937.21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_batteries_1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_biomass_1,23,135.06,0.0,0.0,135.06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_biomass_2,23,40.45,0.0,0.0,40.45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_conventional_hydroelectric_1,23,3318.84,0.0,0.0,3318.84,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_conventional_steam_coal_1,23,4452.52,0.0,0.0,4452.52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_conventional_steam_coal_2,23,851.4,0.0,0.0,851.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_hydroelectric_pumped_storage_1,23,1896.2,0.0,0.0,1896.2,0.0,29391.1,0.0,0.0,29391.1,0.0,0.0,0.0,0.0
SRSE_natural_gas_fired_combined_cycle_1,23,19804.3,0.0,0.0,19804.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
