Resource,Zone,StartCap,RetCap,NewCap,EndCap,CapacityConstraintDual,StartEnergyCap,RetEnergyCap,NewEnergyCap,EndEnergyCap,StartChargeCap,RetChargeCap,NewChargeCap,EndChargeCap
NYUP_natural_gas_steam_turbine_1,12,24.2,0.0,0.0,24.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_nuclear_1,12,2155.6,0.0,0.0,2155.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_onshore_wind_turbine_1,12,1402.9,0.0,0.0,1402.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_petroleum_liquids_1,12,32.4,0.0,0.0,32.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_small_hydroelectric_1,12,231.26,0.0,0.0,231.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
NYUP_solar_photovoltaic_1,12,1138.6,0.0,0.0,1138.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_batteries_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_biomass_1,13,3.4,0.0,0.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_biomass_2,13,0.49,0.0,0.0,0.49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_hydroelectric_1,13,10.4,0.0,0.0,10.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_1,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_conventional_steam_coal_2,13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_1,13,4839.2,0.0,0.0,4839.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combined_cycle_2,13,195.0,0.0,0.0,195.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_1,13,61.7,0.0,0.0,61.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_fired_combustion_turbine_2,13,6260.6,0.0,0.0,6260.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_internal_combustion_engine_1,13,104.6,0.0,0.0,104.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_natural_gas_steam_turbine_1,13,1.8,0.0,0.0,1.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_nuclear_1,13,9765.0,0.0,0.0,9765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_onshore_wind_turbine_1,13,461.1,0.0,0.0,461.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_petroleum_liquids_1,13,34.1,0.0,0.0,34.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_small_hydroelectric_1,13,8.87,0.0,0.0,8.87,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMC_solar_photovoltaic_1,13,253.0,0.0,0.0,253.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_batteries_1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_biomass_1,14,2.5,0.0,0.0,2.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_biomass_2,14,0.29,0.0,0.0,0.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_hydroelectric_1,14,613.1,0.0,0.0,613.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_conventional_steam_coal_2,14,881.0,0.0,0.0,881.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_hydroelectric_pumped_storage_1,14,3003.0,0.0,0.0,3003.0,0.0,46546.5,0.0,0.0,46546.5,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_1,14,6982.4,0.0,0.0,6982.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combined_cycle_2,14,504.0,0.0,0.0,504.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_1,14,915.0,0.0,0.0,915.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_2,14,1119.0,0.0,0.0,1119.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_fired_combustion_turbine_3,14,576.0,0.0,0.0,576.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_internal_combustion_engine_1,14,2.3,0.0,0.0,2.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_natural_gas_steam_turbine_1,14,2.4,0.0,0.0,2.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_nuclear_1,14,3708.0,0.0,0.0,3708.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_onshore_wind_turbine_1,14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_petroleum_liquids_1,14,1.2,0.0,0.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_small_hydroelectric_1,14,3.63,0.0,0.0,3.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMD_solar_photovoltaic_1,14,2448.6,0.0,0.0,2448.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_batteries_1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_biomass_1,15,3.71,0.0,0.0,3.71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_biomass_2,15,5.39,0.0,0.0,5.39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_hydroelectric_1,15,579.1,0.0,0.0,579.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_1,15,567.0,0.0,0.0,567.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_conventional_steam_coal_2,15,1159.0,0.0,0.0,1159.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_hydroelectric_pumped_storage_1,15,1972.0,0.0,0.0,1972.0,0.0,30566.0,0.0,0.0,30566.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_1,15,2012.0999999999997,0.0,0.0,2012.0999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combined_cycle_2,15,23851.0,0.0,0.0,23851.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_1,15,508.4,0.0,0.0,508.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_2,15,1963.5,0.0,0.0,1963.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_fired_combustion_turbine_3,15,267.5,0.0,0.0,267.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_internal_combustion_engine_1,15,219.7,0.0,0.0,219.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_natural_gas_steam_turbine_1,15,31.0,0.0,0.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_nuclear_1,15,12762.7,0.0,0.0,12762.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_onshore_wind_turbine_1,15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_petroleum_liquids_1,15,78.2,0.0,0.0,78.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_small_hydroelectric_1,15,57.89,0.0,0.0,57.89,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJME_solar_photovoltaic_1,15,786.1,0.0,0.0,786.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_batteries_1,16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_biomass_1,16,2.23,0.0,0.0,2.23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_biomass_2,16,1.47,0.0,0.0,1.47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_hydroelectric_1,16,626.0,0.0,0.0,626.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_1,16,1296.0,0.0,0.0,1296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_2,16,260.0,0.0,0.0,260.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_conventional_steam_coal_3,16,624.0,0.0,0.0,624.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_hydroelectric_pumped_storage_1,16,238.0,0.0,0.0,238.0,0.0,3689.0,0.0,0.0,3689.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_1,16,17258.8,0.0,0.0,17258.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combined_cycle_2,16,713.7,0.0,0.0,713.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_1,16,3888.0,0.0,0.0,3888.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_fired_combustion_turbine_2,16,145.4,0.0,0.0,145.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_internal_combustion_engine_1,16,66.4,0.0,0.0,66.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_natural_gas_steam_turbine_1,16,33.7,0.0,0.0,33.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_nuclear_1,16,6326.0,0.0,0.0,6326.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_onshore_wind_turbine_1,16,806.9,0.0,0.0,806.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_petroleum_liquids_1,16,33.4,0.0,0.0,33.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_small_hydroelectric_1,16,100.29,0.0,0.0,100.29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
PJMW_solar_photovoltaic_1,16,3782.5,0.0,0.0,3782.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_batteries_1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_biomass_1,17,3.19,0.0,0.0,3.19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_biomass_2,17,0.78,0.0,0.0,0.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_hydroelectric_1,17,579.7,0.0,0.0,579.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_1,17,765.0,0.0,0.0,765.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_conventional_steam_coal_2,17,766.0,0.0,0.0,766.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_hydroelectric_pumped_storage_1,17,580.8,0.0,0.0,580.8,0.0,9002.4,0.0,0.0,9002.4,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_1,17,1546.5,0.0,0.0,1546.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combined_cycle_2,17,1931.0,0.0,0.0,1931.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_1,17,2467.4,0.0,0.0,2467.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_fired_combustion_turbine_2,17,87.9,0.0,0.0,87.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_natural_gas_internal_combustion_engine_1,17,243.4,0.0,0.0,243.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_onshore_wind_turbine_1,17,4287.0,0.0,0.0,4287.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_petroleum_liquids_1,17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_small_hydroelectric_1,17,80.62,0.0,0.0,80.62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RMRG_solar_photovoltaic_1,17,1539.3,0.0,0.0,1539.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_batteries_1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_biomass_1,18,0.91,0.0,0.0,0.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_biomass_2,18,0.76,0.0,0.0,0.76,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_hydroelectric_1,18,52.0,0.0,0.0,52.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_1,18,877.0,0.0,0.0,877.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_conventional_steam_coal_2,18,275.0,0.0,0.0,275.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_1,18,1469.2,0.0,0.0,1469.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combined_cycle_2,18,312.8,0.0,0.0,312.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_1,18,1293.2,0.0,0.0,1293.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_2,18,961.0,0.0,0.0,961.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_fired_combustion_turbine_3,18,143.8,0.0,0.0,143.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_internal_combustion_engine_1,18,307.8,0.0,0.0,307.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_natural_gas_steam_turbine_1,18,5.7,0.0,0.0,5.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_nuclear_1,18,1255.0,0.0,0.0,1255.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_onshore_wind_turbine_1,18,1765.1,0.0,0.0,1765.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_petroleum_liquids_1,18,35.7,0.0,0.0,35.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_small_hydroelectric_1,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPC_solar_photovoltaic_1,18,28.5,0.0,0.0,28.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_batteries_1,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_biomass_1,19,1.36,0.0,0.0,1.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_biomass_2,19,1.82,0.0,0.0,1.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_hydroelectric_1,19,2395.0,0.0,0.0,2395.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_steam_coal_1,19,1153.9,0.0,0.0,1153.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_conventional_steam_coal_2,19,293.0,0.0,0.0,293.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combined_cycle_1,19,300.0,0.0,0.0,300.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combined_cycle_2,19,344.6,0.0,0.0,344.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combustion_turbine_1,19,1798.6,0.0,0.0,1798.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_fired_combustion_turbine_2,19,323.0,0.0,0.0,323.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_internal_combustion_engine_1,19,327.4,0.0,0.0,327.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_natural_gas_steam_turbine_1,19,7.5,0.0,0.0,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_nuclear_1,19,770.0,0.0,0.0,770.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_onshore_wind_turbine_1,19,2542.1,0.0,0.0,2542.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_petroleum_liquids_1,19,10.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_small_hydroelectric_1,19,0.07,0.0,0.0,0.07,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPN_solar_photovoltaic_1,19,93.9,0.0,0.0,93.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_batteries_1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_biomass_1,20,0.04,0.0,0.0,0.04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_biomass_2,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_hydroelectric_1,20,1809.8,0.0,0.0,1809.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_steam_coal_1,20,650.0,0.0,0.0,650.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_conventional_steam_coal_2,20,320.0,0.0,0.0,320.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_hydroelectric_pumped_storage_1,20,474.0,0.0,0.0,474.0,0.0,7347.0,0.0,0.0,7347.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combined_cycle_1,20,1741.6,0.0,0.0,1741.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combined_cycle_2,20,6887.7,0.0,0.0,6887.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_1,20,1187.0,0.0,0.0,1187.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_2,20,294.3,0.0,0.0,294.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_fired_combustion_turbine_3,20,1875.1,0.0,0.0,1875.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_internal_combustion_engine_1,20,420.6,0.0,0.0,420.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_natural_gas_steam_turbine_1,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_onshore_wind_turbine_1,20,5506.8,0.0,0.0,5506.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_petroleum_liquids_1,20,5.5,0.0,0.0,5.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_small_hydroelectric_1,20,31.16,0.0,0.0,31.16,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SPPS_solar_photovoltaic_1,20,64.0,0.0,0.0,64.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_batteries_1,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_biomass_1,21,7.05,0.0,0.0,7.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_biomass_2,21,0.73,0.0,0.0,0.73,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_hydroelectric_1,21,1030.9,0.0,0.0,1030.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_steam_coal_1,21,1790.0,0.0,0.0,1790.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_conventional_steam_coal_2,21,849.0,0.0,0.0,849.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_hydroelectric_pumped_storage_1,21,2796.0,0.0,0.0,2796.0,0.0,43338.0,0.0,0.0,43338.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combined_cycle_1,21,8718.2,0.0,0.0,8718.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combined_cycle_2,21,101.0,0.0,0.0,101.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combustion_turbine_1,21,5586.6,0.0,0.0,5586.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_fired_combustion_turbine_2,21,317.9,0.0,0.0,317.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_natural_gas_steam_turbine_1,21,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_nuclear_1,21,12104.6,0.0,0.0,12104.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_petroleum_liquids_1,21,32.2,0.0,0.0,32.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_small_hydroelectric_1,21,24.5,0.0,0.0,24.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCA_solar_photovoltaic_1,21,2828.7,0.0,0.0,2828.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_batteries_1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_biomass_1,22,1.26,0.0,0.0,1.26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_biomass_2,22,0.08,0.0,0.0,0.08,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_hydroelectric_1,22,2176.0,0.0,0.0,2176.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_steam_coal_1,22,951.0,0.0,0.0,951.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_conventional_steam_coal_2,22,794.6,0.0,0.0,794.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_hydroelectric_pumped_storage_1,22,1683.8,0.0,0.0,1683.8,0.0,26098.899999999998,0.0,0.0,26098.899999999998,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combined_cycle_1,22,9210.5,0.0,0.0,9210.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combined_cycle_2,22,2274.1,0.0,0.0,2274.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_1,22,3003.0,0.0,0.0,3003.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_2,22,81.6,0.0,0.0,81.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_fired_combustion_turbine_3,22,742.4,0.0,0.0,742.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_internal_combustion_engine_1,22,3.2,0.0,0.0,3.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_natural_gas_steam_turbine_1,22,47.0,0.0,0.0,47.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_nuclear_1,22,8541.7,0.0,0.0,8541.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_onshore_wind_turbine_1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_petroleum_liquids_1,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_small_hydroelectric_1,22,28.8,0.0,0.0,28.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRCE_solar_photovoltaic_1,22,1640.0,0.0,0.0,1640.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_batteries_1,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_biomass_1,23,98.37,0.0,0.0,98.37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_biomass_2,23,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_conventional_hydroelectric_1,23,3257.7,0.0,0.0,3257.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_conventional_steam_coal_1,23,860.0,0.0,0.0,860.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_conventional_steam_coal_2,23,1397.0,0.0,0.0,1397.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
SRSE_hydroelectric_pumped_storage_1,23,1896.2,0.0,0.0,1896.2,0.0,29391.100000000002,0.0,0.0,29391.100000000002,0.0,0.0,0.0,0.0
SRSE_natural_gas_fired_combined_cycle_1,23,20004.3,0.0,0.0,20004.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
